label,t_stock,a_stock,c_stock,blob_full,blob_unw,blob_k8,blob_k12,blob_k16,blob_k24,n_marc_tok,n_cce_tok,marc_title,cce_title
1,0.0519,1.0000,0.6437,0.6232,0.6667,0.4892,0.5596,0.4393,0.5814,27,18,West of the West; witnesses to the California expe,West of the West
0,0.0000,0.0659,0.0027,0.0393,0.0476,0.0000,0.0000,0.0000,0.0265,32,12,Benjamin Franklin: a study of Pennsylvania politic,Why.
1,1.0000,1.0000,0.9907,0.7800,0.8235,0.7572,0.7225,0.7800,0.7800,15,16,The organic nature of human enterprise,"The organic nature of human enterprise … New York,"
0,0.9555,0.0000,0.8100,0.1036,0.1481,0.0644,0.0478,0.0976,0.1036,18,13,Poésies,Poesies.
1,0.5098,1.0000,0.9128,0.4152,0.4074,0.1997,0.2534,0.3643,0.4125,26,12,The family of man the greatest photographic exhibi,The family of man. Maco Magazine Corp.
1,1.0000,1.0000,0.9959,0.4710,0.4706,0.5508,0.4558,0.4710,0.4710,12,13,L'oiseau des origines roman,L'Ciseau des origines
0,0.5872,0.6945,0.6619,0.2733,0.2558,0.3436,0.3441,0.2645,0.2506,30,24,La Princesse de Clèves,The Princesse de Clèves
0,0.3863,1.0000,0.5382,0.0787,0.0816,0.0794,0.0576,0.0775,0.0782,29,24,Phèdre tragédie,Phedre. phaedre
1,0.3459,0.3935,0.3280,0.4847,0.5000,0.4611,0.4425,0.4693,0.4847,18,18,"L'existentiel, philosophies et littératures de l'e",L'existentiel
0,0.3235,1.0000,0.8711,0.4053,0.4211,0.3645,0.3188,0.4053,0.4053,15,12,Du rififi chez les femmes,Du Rififi au Cambodge.
0,0.7085,0.0000,0.3860,0.1655,0.1667,0.1402,0.1010,0.1451,0.1656,30,19,The Standard Edition of the Complete Psychological,Abstracts of the Standard edition of the Complete
0,0.4132,1.0000,0.0517,0.2948,0.3269,0.0000,0.0929,0.1888,0.2281,48,21,Oeuvres complémentaires de Gérard de Nerval,Oeuvres complementaires. T. 1; La vie des lettres.
0,0.2209,1.0000,0.7154,0.1051,0.1000,0.1643,0.1183,0.1000,0.0786,54,12,Cendrillon une frise à colorier d'aprés le conte d,Statuettes de porcelaine à colorier.
0,0.5575,0.0000,0.2320,0.2352,0.2500,0.1649,0.1639,0.1682,0.2352,24,16,Les Chemins de la liberté I : L'Âge de raison,… Les chemins de la liberté
0,0.6027,1.0000,0.0517,0.5917,0.5000,0.6672,0.5917,0.5917,0.5917,7,11,Descriptions critiques,Descriptions critiques. [v. 1. Paris
0,1.0000,0.0000,0.0517,0.3521,0.3400,0.3561,0.4245,0.3679,0.2886,28,39,Le haut livre du graal Perlesvaus,Le haut livre du graal; Perlesvaus
1,0.9538,0.0000,0.9176,0.6504,0.6957,0.3734,0.5262,0.5639,0.6504,22,17,Les paysages de la mer de la surface a l'abime,Les paysages de la mer; de la surface à l'abîme. 1
0,0.7322,0.0000,0.2614,0.0316,0.0192,0.0720,0.0540,0.0444,0.0368,35,18,Ballast,Ballast
0,0.4869,1.0000,0.0517,0.4271,0.3600,0.4802,0.4516,0.4161,0.4271,17,17,Der Stahlbeton in Beispielen,Der Stahlbeton in Beispielen. Heft 1: Einfeldplatt
0,0.2977,1.0000,0.0517,0.3452,0.3333,0.1802,0.3236,0.3452,0.3452,8,16,Essais et notes,"Essais et notes, 1: Chaque fois que l'aube paraît."
1,1.0000,1.0000,0.9987,0.3737,0.4000,0.2505,0.3786,0.3737,0.3737,13,8,Probleme der Wissenschaftstheorie Festschrift für ,Probleme der Wisaenschaftstheorie
1,1.0000,1.0000,0.9973,0.3720,0.3636,0.4054,0.3890,0.3720,0.3720,15,15,Physikalisch-chemische Praktikumsaufgaben,Physikalisch-chemische Praktikumsauf gaben
1,1.0000,1.0000,0.9987,0.4607,0.4516,0.3482,0.2910,0.4053,0.4637,25,20,Einflussfelder elastischer Platten Influence surfa,Elnflussfelder elastischer Platten.
0,0.9032,1.0000,0.0517,0.1942,0.1765,0.1793,0.1981,0.1694,0.1989,30,10,Erkenntnislehre,"Erkenntnislehre, bd. 1."
1,0.9714,0.0000,0.8835,0.5129,0.4516,0.6266,0.5505,0.5150,0.5129,24,21,The gold rush letters of Dr. James Delavan from Ca,The Gold rush: letters of Doctor James Delavan fro
1,0.1846,0.6457,0.2839,0.2260,0.2273,0.3659,0.2858,0.2427,0.2260,21,6,Memoirs of a revolutionary,Revolutionary in Ireland
1,1.0000,1.0000,0.9907,0.8894,0.8182,0.8860,0.8894,0.8894,0.8894,11,9,Servants of apostasy,Servants of apostasy. Christian Beacon Press.
0,0.1295,0.0000,0.0053,0.0699,0.0882,0.0000,0.0000,0.0266,0.0699,23,14,The road to equality political rights of women,"United Nations calendar, 1954."
1,0.7115,1.0000,0.9171,0.5488,0.5122,0.5192,0.4777,0.4057,0.4994,36,26,Biophysical science a study program,"Biophysical science, a study program. Planned and "
0,0.6837,1.0000,0.9251,0.0782,0.0820,0.0000,0.0000,0.0710,0.0523,41,25,The little mermaid represented in figures and phot,Andersen's Fairy tales
0,0.0000,0.0793,0.0027,0.0289,0.0500,0.0000,0.0000,0.0293,0.0289,17,4,On manpower forecasting,When.
0,0.0000,0.3141,0.0219,0.0243,0.0435,0.0000,0.0000,0.0251,0.0243,18,6,Fungi in oceans and estuaries,From this to that.
1,0.2705,1.0000,0.8386,0.3878,0.3818,0.3627,0.2966,0.2682,0.2996,26,50,Henri-Matisse,"… Henri-Matisse retrospective exhibition, November"
1,0.7676,1.0000,0.9918,0.4540,0.4091,0.4045,0.4100,0.4086,0.4540,19,12,"The Canons of the Council of Sardica, A.D. 343 a l","The canons of the Council of Sardica, A. D. 343. G"
1,0.9688,0.3468,0.8718,0.5756,0.6087,0.4821,0.5053,0.5740,0.5756,19,18,"Index Libycus: Bibliography of Libya, 1957-1969 wi","Index Libycus: bibliography of Libya, 1937-1969; w"
1,0.9565,0.6301,0.9581,0.3197,0.3571,0.4077,0.3320,0.2695,0.3197,23,15,Saddles and sails a book of California,"Saddles and satis, a book of California"
1,1.0000,1.0000,0.9966,0.7814,0.7778,0.8142,0.6260,0.7412,0.7814,14,18,... Manifesto for the atomic age,"… Manifesto for the atomic age. [New Brunswick, N."
1,0.3330,1.0000,0.7691,0.2803,0.2857,0.2405,0.1832,0.2516,0.2768,26,10,Index to reproductions of American paintings appea,Index to reproductions of Aaerican paintings
0,0.3387,1.0000,0.0517,0.4989,0.5217,0.4560,0.4305,0.4644,0.4989,18,17,The Black pioneer in Michigan,The Black pioneer in Michigan. Vol. 1: Flint and G
1,0.3255,0.7189,0.5628,0.7732,0.7907,0.5780,0.6810,0.7408,0.7566,38,39,Human behavior from the transactional point of vie,Human behavior from the transactional point of vie
0,0.2881,1.0000,0.8542,0.0955,0.1129,0.0551,0.0392,0.0592,0.0835,30,39,"Music in London, 1890-1894",… The collected works of Bernard Shaw.
0,0.4567,0.0000,0.2173,0.0249,0.0316,0.0000,0.0000,0.0000,0.0000,88,10,International encyclopedia of comparative law,ENCYCLOPEDIA INTERNATIONAL
0,1.0000,0.0000,0.6861,0.1720,0.1667,0.1846,0.1720,0.1720,0.1720,10,4,Selected poems,Selected poems.
0,0.0000,0.0742,0.0027,0.0161,0.0244,0.0000,0.0000,0.0000,0.0000,38,4,Look back in anger,Who.
0,0.0000,0.0000,0.0009,0.0336,0.0789,0.0000,0.0000,0.0000,0.0000,31,10,Administrative evaluation of family planning progr,"Who, what, when, where, why, how"
0,0.0000,0.0791,0.0029,0.0226,0.0417,0.0000,0.0000,0.0243,0.0226,20,5,West Africa partitioned,What is this?
0,0.0000,0.0791,0.0029,0.0181,0.0286,0.0000,0.0000,0.0000,0.0000,31,5,Population education in the Asian region a confere,What is this?
1,0.7257,1.0000,0.9247,0.4768,0.3636,0.5273,0.4768,0.4768,0.4768,11,4,Willa,Willa. Decorations
0,0.2102,1.0000,0.7752,0.1152,0.1064,0.1394,0.1471,0.1560,0.1214,32,20,Tarzan of the apes,Tarzan and the city of gold
0,0.0000,0.4488,0.2918,0.0174,0.0323,0.0000,0.0000,0.0000,0.0000,27,5,The Tradition of the Helen legend in Greek literat,Who and when.
0,0.0000,0.2159,0.0152,0.0668,0.1250,0.0589,0.0668,0.0668,0.0668,11,7,Forêt voisine,Where there is a will.
0,0.1691,1.0000,0.0517,0.2047,0.2400,0.0000,0.0441,0.0660,0.1606,35,27,Wilson,"Wilson, the road to the White House"
0,1.0000,0.0977,0.8213,0.0706,0.0789,0.0000,0.0396,0.0335,0.0726,26,15,Selected poems,Selected poems
1,0.3981,0.8263,0.4747,0.1699,0.1875,0.0806,0.1074,0.1209,0.1140,53,23,Bergey's manual of determinative bacteriology cont,Society of American bacteriologists. Bergey's manu
0,0.3323,0.0000,0.0301,0.0915,0.1538,0.0000,0.0334,0.0814,0.0915,13,17,History and the social studies an interdisciplinar,History in the study of suicide
0,0.2080,0.0000,0.0108,0.0518,0.0833,0.0000,0.0000,0.0486,0.0518,22,17,Study on legislative and administrative aspects of,Working together the United Nations way.
1,1.0000,1.0000,0.9757,0.3735,0.3462,0.3442,0.4061,0.3765,0.3735,16,19,Congo kitabu,"Congo kltabu, with the editorial collaboration of "
1,0.5665,1.0000,0.7928,0.3246,0.2941,0.3819,0.2814,0.2874,0.3426,34,10,Early Chinese symbols and literature vestiges and ,"Early Chinese symbols and literature, vestiges and"
0,0.0000,0.0791,0.0029,0.0231,0.0455,0.0000,0.0000,0.0000,0.0231,18,5,War-lords,What is this?
0,0.5278,0.0000,0.0590,0.0700,0.1154,0.0000,0.0463,0.0700,0.0700,16,13,Japan,Japan
0,0.0000,0.1042,0.0042,0.0353,0.0690,0.0000,0.0000,0.0353,0.0353,16,15,Keele: an historical critique,And there are those
0,0.6683,0.0000,0.5300,0.0475,0.0526,0.0630,0.0913,0.0735,0.0584,43,17,Marine environmental quality suggested research pr,Environmental quality
0,0.0000,0.2000,0.0104,0.0535,0.0882,0.0000,0.0356,0.0483,0.0535,20,17,Existence theorems for ordinary differential equat,A.
1,0.1173,1.0000,0.2082,0.6586,0.7000,0.5856,0.6020,0.6364,0.6586,19,15,Semantics; an interdisciplinary reader in philosop,Semantics
1,1.0000,1.0000,0.9987,0.7384,0.7200,0.7774,0.6400,0.7051,0.7384,23,20,La reine des pommes (The five cornered square),La reine des pommes (The five cornered square) Tra
1,0.7121,0.0000,0.6828,0.5455,0.5238,0.6045,0.5647,0.4791,0.5455,19,13,"L'âge difficile, roman",L'age difficile; traduit de l'anglais par Michel S
1,1.0000,0.0000,0.0893,0.5635,0.5385,0.4980,0.5635,0.5635,0.5635,11,9,Défense de la liberté individuelle,Defense de la liberté Individuelle. Paris.
0,0.0000,0.0000,0.0009,0.1102,0.2308,0.0542,0.1102,0.1102,0.1102,10,6,Trois textes erotiques,Ou
1,0.4272,0.0000,0.3322,0.4805,0.5000,0.2486,0.4059,0.4022,0.4980,20,28,Le livre des vacances,Le Livre des vacances. Nou velle série. Recueil de
0,0.0000,0.0000,0.0009,0.0964,0.2000,0.0000,0.0964,0.0964,0.0964,12,6,Psychologie et marxisme,Ou
1,0.5159,1.0000,0.7255,0.1748,0.1562,0.0814,0.1774,0.2552,0.2284,64,10,Mécanique appliquée des systèmes matériels rigides,Mécanique appliquée des systèmes matériels rigides
0,0.6048,1.0000,0.7324,0.1306,0.1154,0.1799,0.1320,0.1306,0.1306,13,16,Jean-Baptiste-Armand Guillaumin,Armand Guillaumin
1,1.0000,1.0000,0.9985,0.5127,0.5556,0.4563,0.4644,0.4998,0.5127,11,17,Les maréchax de Napoléon,"… Les maréchaux de Napoléon. Paris, Flammarion"
1,0.7160,0.0000,0.9803,0.3162,0.3103,0.1884,0.2839,0.3290,0.3162,24,14,"La Littérature potentielle créations, re-créations","Oulipo: la litfcerature potentielle (creations, re"
1,0.0574,1.0000,0.6516,0.3436,0.3469,0.2989,0.3091,0.3210,0.3442,41,25,"Hütte, Taschenbücher der Technik Mathematik",Mathematik
1,1.0000,0.0000,0.6861,0.4500,0.4545,0.4649,0.4370,0.4532,0.4500,14,18,Argentum Romanum ein Schatzfund von spätrömischem ,Argentum romanum
1,0.4494,1.0000,0.9460,0.4357,0.4865,0.2433,0.2201,0.2957,0.3752,30,25,Theorie der gewöhnlichen Differentialgleichungen a,Theorie der gewöhnlichen Differential-gleichungen.
0,0.7857,0.0000,0.6514,0.1089,0.1702,0.0000,0.0000,0.0325,0.0921,31,24,Traduzioni,Tutte le opere.
1,0.2681,1.0000,0.8363,0.7607,0.7407,0.7910,0.8434,0.7230,0.7414,21,26,Roma 1943,"… Roma 1943. 3. ed., riveduta, con un'appendice."
1,0.2576,1.0000,0.6725,0.2555,0.3125,0.0783,0.1739,0.1972,0.2142,29,13,Bert Corona habla del Partido de la Raza Unida y d,Bert Corona habla
1,0.7753,0.8666,0.9322,0.5975,0.5600,0.7722,0.6439,0.5964,0.5975,23,16,Perros y antiperros una épica chicana,"Perros y antiperros, una epica Chicana. Por Sergio"
0,0.5528,1.0000,0.7759,0.1306,0.1290,0.0000,0.0621,0.0983,0.1475,31,4,"Moby Dick, o, La ballena",Moby Dick
0,0.0000,0.0000,0.0023,0.0236,0.0526,0.0000,0.0239,0.0236,0.0236,13,7,El reino animal,O!
1,1.0000,0.0000,0.9384,0.2947,0.3704,0.1380,0.2906,0.2400,0.2947,16,21,UN headquarters,UN headquarters
1,1.0000,1.0000,0.9985,0.4530,0.4118,0.3931,0.4530,0.4530,0.4530,12,12,Many a watchful night,Many a watchful night
1,1.0000,1.0000,0.9987,0.6342,0.6400,0.6110,0.5363,0.5552,0.6342,21,20,Stampede to timberline the ghost towns and mining ,Stampede to timberline
0,0.1049,0.5907,0.1069,0.2345,0.2188,0.2369,0.2454,0.2072,0.2319,29,10,A chess silhouette one hundred chess problems,Sketchbook of American chess problematists
1,1.0000,0.6280,0.9943,0.5912,0.6000,0.4889,0.5412,0.5912,0.5912,16,16,Two-dimensional fields in electrical engineering,Two-dimensional fields in electrical engineering.
1,1.0000,1.0000,0.9987,0.4870,0.4286,0.5138,0.5433,0.4632,0.4870,21,19,Eight men out the Black Sox and the 1919 world ser,Eight men out: the Black Sox and the 1919 world se
1,1.0000,1.0000,0.9987,0.6308,0.6154,0.7562,0.8205,0.7744,0.5812,27,36,Modern gun dogs their uses and care,Modem gun dogs; their uses and care
1,1.0000,1.0000,0.9985,0.7997,0.7368,1.0000,0.8809,0.8029,0.7997,15,18,The good soldier a tale of passion,The good soldier; a tale of passion. With an inter
1,1.0000,1.0000,0.9987,0.6746,0.6522,0.6407,0.7220,0.6575,0.6746,18,20,Mexican heritage,"Mexican heritage, photographs"
1,0.6228,0.6549,0.9170,0.1555,0.1667,0.1016,0.0796,0.1099,0.1502,42,7,The Taiheiki a chronicle of medieval Japan,a chronicle of medieval Japan.
1,0.5359,1.0000,0.9571,0.5711,0.5909,0.4805,0.5128,0.5605,0.5711,20,15,The expectation of the poor the Church and the Thi,The expectation of the poor: the church and the th
1,1.0000,0.0000,0.7093,0.1446,0.1667,0.1316,0.1409,0.1393,0.1446,18,17,"Be fit, not fat","Be fit, not fat"
0,0.1524,0.8591,0.4409,0.2103,0.2857,0.1917,0.2103,0.2103,0.2103,8,10,An outline of zoology,An outline of socialism.
0,0.6640,0.0000,0.0526,0.0551,0.0704,0.0626,0.0432,0.0341,0.0443,43,33,Mark Twain an exhibition selected mainly from the ,Mark Twain in Nevada
1,0.2758,0.9111,0.7177,0.5224,0.5000,0.6171,0.4069,0.4160,0.4842,34,20,New instruments and methods of engineering geology,New instruments and methods of engineering geology
0,0.0000,0.1486,0.0057,0.0600,0.1176,0.0589,0.0480,0.0600,0.0600,14,5,Whisper Louise Edward VII and Mrs. Creswell,On
0,1.0000,0.0000,0.7989,0.0864,0.1250,0.0000,0.0366,0.0821,0.0864,18,18,Selected writings poetry and criticism,Selected writings.
0,0.0000,0.0000,0.0009,0.0322,0.0588,0.0000,0.0000,0.0181,0.0322,19,17,Evaluation of the Gyro-Viscous Stress,To be or not to be
0,0.2031,0.7370,0.1696,0.2295,0.2353,0.1832,0.2295,0.2295,0.2295,12,9,Rebuilding Greece,Greece of tomorrow
0,0.0000,0.1961,0.0114,0.0455,0.0435,0.0569,0.0470,0.0455,0.0455,14,10,The Middle East a handbook,Of
0,0.9139,0.0000,0.0229,0.1140,0.1250,0.0700,0.0511,0.0816,0.1212,12,33,Magnetism and electricity,Electricity and magnetism
0,0.0000,0.0759,0.0026,0.0490,0.0526,0.0794,0.0611,0.0505,0.0387,35,5,The chief end of book madness,How.
1,0.3216,0.5914,0.6007,0.6989,0.6923,0.6243,0.6989,0.6989,0.6989,11,11,Communities/housing,Source catalog. No.2: Communities/ housing
0,0.5760,1.0000,0.8040,0.1547,0.1562,0.1500,0.1633,0.1319,0.1547,22,15,The autobiography of Benjamin Franklin Poor Richar,Autobiography of Benjamin Franklin and other selec
0,0.0000,0.1042,0.0036,0.0203,0.0303,0.0000,0.0000,0.0000,0.0215,28,6,Epistles to several persons (Moral essays),From this to that.
0,0.2272,0.0000,0.0136,0.0274,0.0323,0.0000,0.0314,0.0286,0.0274,13,19,Paper,Paper testing
0,0.0000,0.1058,0.0035,0.0112,0.0231,0.0000,0.0000,0.0000,0.0000,125,8,Indian life transforming an American myth,Was by was
0,0.0000,0.1500,0.0051,0.0274,0.0645,0.0000,0.0000,0.0000,0.0217,28,5,Clash over Romania British and American policies t,For of such
0,0.4364,1.0000,0.0517,0.2875,0.2903,0.3184,0.3199,0.2667,0.2875,22,18,Constructive function theory,Constructive function theory. Vol.1: Uniform appro
0,0.3761,1.0000,0.8013,0.1331,0.1212,0.1859,0.1326,0.1114,0.1331,15,22,The home and a changing civilisation,Naomi Mitchison's Vienna diary.
1,0.3050,0.4515,0.3152,0.2726,0.2500,0.3074,0.2832,0.2726,0.2726,11,14,World Jewry today,World Jewry today. New York (appl. states: Israel)
0,0.4881,0.6514,0.4580,0.3114,0.2800,0.3753,0.3058,0.3018,0.3114,15,17,Soviet genetics and world science Lysenko and the ,"Heredity, East and West; Lysenko and world science"
0,0.0000,0.2403,0.0113,0.0184,0.0513,0.0000,0.0000,0.0000,0.0184,21,20,"J. H. Mason 1875-1951, scholar-printer",How
1,0.5457,0.6471,0.9007,0.3633,0.3939,0.2230,0.3681,0.3313,0.3610,26,20,Outlines of formal logic,Outlines of formal logic; translated fom the Latin
0,0.3925,0.5185,0.0906,0.0630,0.1176,0.0512,0.0630,0.0630,0.0630,10,9,Poems,Poems
0,1.0000,0.0000,0.6756,0.2300,0.2143,0.3065,0.2655,0.2286,0.2300,15,19,The beautyful ones are not yet born a novel by Ayi,The beautyful ones are not yet born
0,0.0000,0.2318,0.0202,0.0330,0.0500,0.0000,0.0000,0.0000,0.0000,38,4,Research guide for China's response to the West a ,Who.
0,0.4362,0.2461,0.0445,0.0749,0.0968,0.0000,0.0932,0.0803,0.0749,24,10,Proceedings,Proceedings.
1,1.0000,1.0000,0.9907,0.6411,0.5333,0.5930,0.6430,0.6411,0.6411,14,9,The United States and Asia,The United States and Asia. Praeger.
1,0.3900,0.5587,0.5733,0.1657,0.2778,0.0000,0.0000,0.0367,0.0832,33,13,Under cover; my four years in the nazi underworld ,Under cover
1,0.9697,0.0000,0.9862,0.4246,0.4118,0.4681,0.4333,0.4246,0.4246,15,9,Taoist tales,"Taoist tales. Edited with an introd, by Raymond Va"
0,0.0000,0.1715,0.0227,0.0318,0.0323,0.0000,0.0000,0.0375,0.0318,23,9,The concept of a rigid body in special relativity,Why.
0,0.2206,0.0000,0.0182,0.0294,0.0357,0.0000,0.0000,0.0000,0.0318,28,1,Indians in Washington,Washington.
0,0.1824,0.4418,0.0383,0.0645,0.0980,0.0000,0.0000,0.0000,0.0000,48,8,Rural regions of the United States,United States aviation reports
0,0.4397,0.4275,0.0517,0.1849,0.2281,0.0000,0.0439,0.1118,0.1398,50,20,Gesammelte Schriften,In der Strafkolonie. (In his Gesammelte Schriften.
1,1.0000,1.0000,0.9987,0.5920,0.6923,0.5252,0.5920,0.5920,0.5920,11,11,Foundations of immunochemistry,Foundations of immunocheraistry.
1,1.0000,0.0000,0.4941,0.1945,0.1905,0.0000,0.1339,0.1868,0.2145,35,15,Indians 46 punch-out figures ready to assemble,Indians; 46 punch-out figures ready to assemble.
1,0.2717,1.0000,0.8397,0.1334,0.1522,0.0000,0.0553,0.0463,0.1525,9,44,"Journal, 1939-1942 / André Gide",… Journal
1,0.9555,1.0000,0.9981,0.7119,0.6000,0.7119,0.7119,0.7119,0.7119,8,8,Snapshooters,"Snapshooters. Boston, Mouse Press"
1,1.0000,0.0000,0.9106,0.5491,0.5000,0.5985,0.5389,0.5355,0.5491,22,14,Olympio et Juliette lettres inédites de Juliette D,Olympio et Juliette; lettres inédites de Juliette
1,0.2101,1.0000,0.8708,0.2560,0.2500,0.2551,0.2216,0.2480,0.2706,24,31,La pensée,… La pensée. Ouvrage orné de quinze planches hors
1,0.0678,0.2347,0.0628,0.2953,0.3846,0.2828,0.2953,0.2953,0.2953,9,9,Les otages [roman],Les Ofages
1,0.6154,0.5579,0.5951,0.2548,0.2162,0.3340,0.2868,0.2648,0.2548,24,21,Thomas Mann. Considérations d'un apolitique,Considerations d'un apolitique
0,0.4696,1.0000,0.0517,0.5105,0.4348,0.5295,0.5101,0.5408,0.5105,11,22,Échos d'Alger,Echos d'Alger. T.1: Le commencement de la fin
1,0.5452,0.3433,0.7241,0.2668,0.2642,0.2191,0.1968,0.2751,0.2563,42,25,Biologie antarctique comptes-rendus,"Biologie antarctlque, Paria 2-8 Septembre 1962, co"
1,0.6540,1.0000,0.9860,0.3682,0.3333,0.4712,0.3773,0.3682,0.3682,13,15,Histoire du Japon,Histolre de Japon
1,1.0000,1.0000,0.9907,0.9571,0.9167,1.0000,0.9571,0.9571,0.9571,11,12,"L'art non-figuratif, non-objectif","L'art non-figuratif, non-objectif. Paris, L. Conti"
0,0.9500,0.3583,0.2255,0.2749,0.2609,0.3047,0.2906,0.2551,0.2749,18,11,Quand j'aurai payé ton visage roman,Quand j'surai paye ton visage
1,0.6137,1.0000,0.8849,0.4201,0.3889,0.3783,0.3868,0.3910,0.4026,29,21,Le temple de l'homme Apet du Sud à Louqsor,"Le Temple de 1'Homme, Apet du Sud a Louqsor. T.1-3"
1,0.2706,0.8183,0.4927,0.4540,0.4681,0.3341,0.4731,0.3931,0.4518,31,38,La guerre secrète pour le pétrole,… La guerre secrète pour le coton; avec 21 gravure
1,1.0000,1.0000,0.9987,0.4165,0.4545,0.4249,0.4165,0.4165,0.4165,9,7,Condre et or roman,Cendre et or.
0,1.0000,0.4066,0.9138,0.2256,0.2667,0.1759,0.2256,0.2256,0.2256,10,9,Diane de Poitiers,Diane de Poitiers.
0,0.6334,0.8406,0.0517,0.2795,0.2037,0.6270,0.4633,0.4023,0.3178,41,24,Dictionnaire critique et documentaire des peintres,Dictionnaire critique et documentaire des peintres
1,0.1221,1.0000,0.5741,0.5710,0.6111,0.4859,0.4902,0.5602,0.5710,17,12,"Babylone, suivi de la Vache la mort",Babylone
1,0.3162,0.9555,0.7642,0.4435,0.4872,0.2472,0.2788,0.2613,0.3545,36,22,Histoire de la grandeur et de la décadence de Césa,Histoire de la grandeur et de la decadence de Cesa
1,1.0000,0.0000,0.9384,0.6045,0.6154,0.5514,0.6531,0.6432,0.6045,21,21,Les propos de saint Louis,Les Propos de Saint Louis. Presentes par David O'C
